date,product_id,product_name,category,unit_price,quantity_sold,revenue,month,day_of_week
2025-10-05,P003,Elbow socket 1/2,Plumbing,40,28,1120,10,6
2025-10-05,O001,Caltex 20W50,Oil,1200,4,4800,10,6
2025-10-06,E001,13A Plug base (ACL),Electrical,650,30,19500,10,0
2025-10-06,E004,MCB enclosure 18 way,Electrical,2800,1,2800,10,0
2025-10-06,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,10,0
2025-10-06,P002,Valve socket 1/2,Plumbing,40,30,1200,10,0
2025-10-06,P003,Elbow socket 1/2,Plumbing,40,16,640,10,0
2025-10-06,O001,Caltex 20W50,Oil,1200,1,1200,10,0
2025-10-07,E001,13A Plug base (ACL),Electrical,650,18,11700,10,1
2025-10-07,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,10,1
2025-10-07,E003,LED 9W pin (GREEN),Electrical,575,22,12650,10,1
2025-10-07,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,1
2025-10-07,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,10,1
2025-10-07,P003,Elbow socket 1/2,Plumbing,40,24,960,10,1
2025-10-07,O001,Caltex 20W50,Oil,1200,1,1200,10,1
2025-10-08,E001,13A Plug base (ACL),Electrical,650,25,16250,10,2
2025-10-08,E002,1 GANG Switch (KEVILTON),Electrical,320,30,9600,10,2
2025-10-08,E003,LED 9W pin (GREEN),Electrical,575,16,9200,10,2
2025-10-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,10,2
2025-10-08,P002,Valve socket 1/2,Plumbing,40,9,360,10,2
2025-10-08,P003,Elbow socket 1/2,Plumbing,40,26,1040,10,2
2025-10-08,O001,Caltex 20W50,Oil,1200,5,6000,10,2
2025-10-09,E001,13A Plug base (ACL),Electrical,650,25,16250,10,3
2025-10-09,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,10,3
2025-10-09,E003,LED 9W pin (GREEN),Electrical,575,31,17825,10,3
2025-10-09,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,3
2025-10-09,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,10,3
2025-10-09,P002,Valve socket 1/2,Plumbing,40,11,440,10,3
2025-10-09,P003,Elbow socket 1/2,Plumbing,40,21,840,10,3
2025-10-10,E001,13A Plug base (ACL),Electrical,650,15,9750,10,4
2025-10-10,E002,1 GANG Switch (KEVILTON),Electrical,320,10,3200,10,4
2025-10-10,E003,LED 9W pin (GREEN),Electrical,575,28,16100,10,4
2025-10-10,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,10,4
2025-10-10,P002,Valve socket 1/2,Plumbing,40,29,1160,10,4
2025-10-10,P003,Elbow socket 1/2,Plumbing,40,25,1000,10,4
2025-10-10,O001,Caltex 20W50,Oil,1200,2,2400,10,4
2025-10-11,E001,13A Plug base (ACL),Electrical,650,29,18850,10,5
2025-10-11,E003,LED 9W pin (GREEN),Electrical,575,31,17825,10,5
2025-10-11,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,10,5
2025-10-11,P002,Valve socket 1/2,Plumbing,40,10,400,10,5
2025-10-11,P003,Elbow socket 1/2,Plumbing,40,21,840,10,5
2025-10-11,O001,Caltex 20W50,Oil,1200,10,12000,10,5
2025-10-12,E001,13A Plug base (ACL),Electrical,650,11,7150,10,6
2025-10-12,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,10,6
2025-10-12,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,6
2025-10-12,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,10,6
2025-10-12,P002,Valve socket 1/2,Plumbing,40,31,1240,10,6
2025-10-12,P003,Elbow socket 1/2,Plumbing,40,25,1000,10,6
2025-10-12,O001,Caltex 20W50,Oil,1200,2,2400,10,6
2025-10-13,E001,13A Plug base (ACL),Electrical,650,8,5200,10,0
2025-10-13,E003,LED 9W pin (GREEN),Electrical,575,18,10350,10,0
2025-10-13,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,0
2025-10-13,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,10,0
2025-10-13,P002,Valve socket 1/2,Plumbing,40,31,1240,10,0
2025-10-13,P003,Elbow socket 1/2,Plumbing,40,28,1120,10,0
2025-10-13,O001,Caltex 20W50,Oil,1200,8,9600,10,0
2025-10-14,E001,13A Plug base (ACL),Electrical,650,16,10400,10,1
2025-10-14,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,10,1
2025-10-14,E003,LED 9W pin (GREEN),Electrical,575,21,12075,10,1
2025-10-14,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,1
2025-10-14,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,10,1
2025-10-14,P002,Valve socket 1/2,Plumbing,40,6,240,10,1
2025-10-14,P003,Elbow socket 1/2,Plumbing,40,10,400,10,1
2025-10-15,E001,13A Plug base (ACL),Electrical,650,31,20150,10,2
2025-10-15,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,10,2
2025-10-15,E003,LED 9W pin (GREEN),Electrical,575,30,17250,10,2
2025-10-15,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,2
2025-10-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,10,2
2025-10-15,P002,Valve socket 1/2,Plumbing,40,25,1000,10,2
2025-10-15,P003,Elbow socket 1/2,Plumbing,40,11,440,10,2
2025-10-15,O001,Caltex 20W50,Oil,1200,2,2400,10,2
2025-10-16,E001,13A Plug base (ACL),Electrical,650,6,3900,10,3
2025-10-16,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,10,3
2025-10-16,E003,LED 9W pin (GREEN),Electrical,575,18,10350,10,3
2025-10-16,E004,MCB enclosure 18 way,Electrical,2800,1,2800,10,3
2025-10-16,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,10,3
2025-10-16,P002,Valve socket 1/2,Plumbing,40,31,1240,10,3
2025-10-16,P003,Elbow socket 1/2,Plumbing,40,29,1160,10,3
2025-10-16,O001,Caltex 20W50,Oil,1200,1,1200,10,3
2025-10-17,E001,13A Plug base (ACL),Electrical,650,30,19500,10,4
2025-10-17,E002,1 GANG Switch (KEVILTON),Electrical,320,26,8320,10,4
2025-10-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,10,4
2025-10-17,P003,Elbow socket 1/2,Plumbing,40,30,1200,10,4
2025-10-17,O001,Caltex 20W50,Oil,1200,9,10800,10,4
2025-10-18,E001,13A Plug base (ACL),Electrical,650,20,13000,10,5
2025-10-18,E002,1 GANG Switch (KEVILTON),Electrical,320,28,8960,10,5
2025-10-18,E003,LED 9W pin (GREEN),Electrical,575,25,14375,10,5
2025-10-18,P002,Valve socket 1/2,Plumbing,40,6,240,10,5
2025-10-18,P003,Elbow socket 1/2,Plumbing,40,22,880,10,5
2025-10-18,O001,Caltex 20W50,Oil,1200,9,10800,10,5
2025-10-19,E001,13A Plug base (ACL),Electrical,650,31,20150,10,6
2025-10-19,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,10,6
2025-10-19,E003,LED 9W pin (GREEN),Electrical,575,11,6325,10,6
2025-10-19,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,6
2025-10-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,10,6
2025-10-19,P002,Valve socket 1/2,Plumbing,40,21,840,10,6
2025-10-19,P003,Elbow socket 1/2,Plumbing,40,8,320,10,6
2025-10-19,O001,Caltex 20W50,Oil,1200,9,10800,10,6
2025-10-20,E001,13A Plug base (ACL),Electrical,650,12,7800,10,0
2025-10-20,E002,1 GANG Switch (KEVILTON),Electrical,320,30,9600,10,0
2025-10-20,E003,LED 9W pin (GREEN),Electrical,575,16,9200,10,0
2025-10-20,P002,Valve socket 1/2,Plumbing,40,20,800,10,0
2025-10-20,P003,Elbow socket 1/2,Plumbing,40,24,960,10,0
2025-10-21,E001,13A Plug base (ACL),Electrical,650,9,5850,10,1
2025-10-21,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,10,1
2025-10-21,E003,LED 9W pin (GREEN),Electrical,575,19,10925,10,1
2025-10-21,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,1
2025-10-21,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,10,1
2025-10-21,P002,Valve socket 1/2,Plumbing,40,18,720,10,1
2025-10-21,P003,Elbow socket 1/2,Plumbing,40,26,1040,10,1
2025-10-21,O001,Caltex 20W50,Oil,1200,9,10800,10,1
2025-10-22,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,10,2
2025-10-22,E003,LED 9W pin (GREEN),Electrical,575,24,13800,10,2
2025-10-22,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,2
2025-10-22,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,10,2
2025-10-22,P002,Valve socket 1/2,Plumbing,40,11,440,10,2
2025-10-22,P003,Elbow socket 1/2,Plumbing,40,15,600,10,2
2025-10-22,O001,Caltex 20W50,Oil,1200,8,9600,10,2
2025-10-23,E001,13A Plug base (ACL),Electrical,650,28,18200,10,3
2025-10-23,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,10,3
2025-10-23,E003,LED 9W pin (GREEN),Electrical,575,14,8050,10,3
2025-10-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,10,3
2025-10-23,P002,Valve socket 1/2,Plumbing,40,18,720,10,3
2025-10-23,P003,Elbow socket 1/2,Plumbing,40,11,440,10,3
2025-10-23,O001,Caltex 20W50,Oil,1200,4,4800,10,3
2025-10-24,E001,13A Plug base (ACL),Electrical,650,6,3900,10,4
2025-10-24,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,10,4
2025-10-24,E003,LED 9W pin (GREEN),Electrical,575,25,14375,10,4
2025-10-24,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,10,4
2025-10-24,P002,Valve socket 1/2,Plumbing,40,28,1120,10,4
2025-10-24,P003,Elbow socket 1/2,Plumbing,40,31,1240,10,4
2025-10-24,O001,Caltex 20W50,Oil,1200,8,9600,10,4
2025-10-25,E004,MCB enclosure 18 way,Electrical,2800,1,2800,10,5
2025-10-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,9,2970,10,5
2025-10-25,P002,Valve socket 1/2,Plumbing,40,25,1000,10,5
2025-10-25,P003,Elbow socket 1/2,Plumbing,40,20,800,10,5
2025-10-25,O001,Caltex 20W50,Oil,1200,10,12000,10,5
2025-10-26,E001,13A Plug base (ACL),Electrical,650,12,7800,10,6
2025-10-26,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,10,6
2025-10-26,E003,LED 9W pin (GREEN),Electrical,575,9,5175,10,6
2025-10-26,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,6
2025-10-26,P002,Valve socket 1/2,Plumbing,40,6,240,10,6
2025-10-26,P003,Elbow socket 1/2,Plumbing,40,6,240,10,6
2025-10-26,O001,Caltex 20W50,Oil,1200,9,10800,10,6
2025-10-27,E001,13A Plug base (ACL),Electrical,650,26,16900,10,0
2025-10-27,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,10,0
2025-10-27,E003,LED 9W pin (GREEN),Electrical,575,26,14950,10,0
2025-10-27,P002,Valve socket 1/2,Plumbing,40,28,1120,10,0
2025-10-27,P003,Elbow socket 1/2,Plumbing,40,29,1160,10,0
2025-10-28,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,10,1
2025-10-28,E003,LED 9W pin (GREEN),Electrical,575,20,11500,10,1
2025-10-28,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,1
2025-10-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,10,1
2025-10-28,P003,Elbow socket 1/2,Plumbing,40,25,1000,10,1
2025-10-29,E001,13A Plug base (ACL),Electrical,650,25,16250,10,2
2025-10-29,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,10,2
2025-10-29,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,10,2
2025-10-29,P002,Valve socket 1/2,Plumbing,40,11,440,10,2
2025-10-29,O001,Caltex 20W50,Oil,1200,4,4800,10,2
2025-10-30,E001,13A Plug base (ACL),Electrical,650,19,12350,10,3
2025-10-30,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,10,3
2025-10-30,E003,LED 9W pin (GREEN),Electrical,575,30,17250,10,3
2025-10-30,E004,MCB enclosure 18 way,Electrical,2800,2,5600,10,3
2025-10-30,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,10,3
2025-10-30,P002,Valve socket 1/2,Plumbing,40,12,480,10,3
2025-10-30,P003,Elbow socket 1/2,Plumbing,40,14,560,10,3
2025-10-30,O001,Caltex 20W50,Oil,1200,4,4800,10,3
2025-10-31,E001,13A Plug base (ACL),Electrical,650,6,3900,10,4
2025-10-31,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,10,4
2025-10-31,E003,LED 9W pin (GREEN),Electrical,575,21,12075,10,4
2025-10-31,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,10,4
2025-10-31,P002,Valve socket 1/2,Plumbing,40,12,480,10,4
2025-10-31,P003,Elbow socket 1/2,Plumbing,40,26,1040,10,4
2025-10-31,O001,Caltex 20W50,Oil,1200,1,1200,10,4
2025-11-01,E001,13A Plug base (ACL),Electrical,650,18,11700,11,5
2025-11-01,E002,1 GANG Switch (KEVILTON),Electrical,320,30,9600,11,5
2025-11-01,E004,MCB enclosure 18 way,Electrical,2800,2,5600,11,5
2025-11-01,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,5
2025-11-01,P002,Valve socket 1/2,Plumbing,40,12,480,11,5
2025-11-01,P003,Elbow socket 1/2,Plumbing,40,25,1000,11,5
2025-11-02,E001,13A Plug base (ACL),Electrical,650,26,16900,11,6
2025-11-02,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,11,6
2025-11-02,E003,LED 9W pin (GREEN),Electrical,575,18,10350,11,6
2025-11-02,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,6
2025-11-02,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,11,6
2025-11-02,P002,Valve socket 1/2,Plumbing,40,30,1200,11,6
2025-11-02,P003,Elbow socket 1/2,Plumbing,40,11,440,11,6
2025-11-02,O001,Caltex 20W50,Oil,1200,9,10800,11,6
2025-11-03,E001,13A Plug base (ACL),Electrical,650,20,13000,11,0
2025-11-03,E003,LED 9W pin (GREEN),Electrical,575,10,5750,11,0
2025-11-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,0
2025-11-03,P002,Valve socket 1/2,Plumbing,40,16,640,11,0
2025-11-03,P003,Elbow socket 1/2,Plumbing,40,14,560,11,0
2025-11-03,O001,Caltex 20W50,Oil,1200,8,9600,11,0
2025-11-04,E001,13A Plug base (ACL),Electrical,650,6,3900,11,1
2025-11-04,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,11,1
2025-11-04,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,11,1
2025-11-04,P002,Valve socket 1/2,Plumbing,40,18,720,11,1
2025-11-04,P003,Elbow socket 1/2,Plumbing,40,12,480,11,1
2025-11-04,O001,Caltex 20W50,Oil,1200,4,4800,11,1
2025-11-05,E001,13A Plug base (ACL),Electrical,650,25,16250,11,2
2025-11-05,E002,1 GANG Switch (KEVILTON),Electrical,320,8,2560,11,2
2025-11-05,E003,LED 9W pin (GREEN),Electrical,575,15,8625,11,2
2025-11-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,11,2
2025-11-05,P002,Valve socket 1/2,Plumbing,40,15,600,11,2
2025-11-05,P003,Elbow socket 1/2,Plumbing,40,20,800,11,2
2025-11-05,O001,Caltex 20W50,Oil,1200,2,2400,11,2
2025-11-06,E001,13A Plug base (ACL),Electrical,650,14,9100,11,3
2025-11-06,E003,LED 9W pin (GREEN),Electrical,575,6,3450,11,3
2025-11-06,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,3
2025-11-06,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,11,3
2025-11-06,P002,Valve socket 1/2,Plumbing,40,18,720,11,3
2025-11-06,P003,Elbow socket 1/2,Plumbing,40,31,1240,11,3
2025-11-06,O001,Caltex 20W50,Oil,1200,10,12000,11,3
2025-11-07,E001,13A Plug base (ACL),Electrical,650,8,5200,11,4
2025-11-07,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,11,4
2025-11-07,E003,LED 9W pin (GREEN),Electrical,575,15,8625,11,4
2025-11-07,P002,Valve socket 1/2,Plumbing,40,10,400,11,4
2025-11-07,O001,Caltex 20W50,Oil,1200,1,1200,11,4
2025-11-08,E001,13A Plug base (ACL),Electrical,650,25,16250,11,5
2025-11-08,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,11,5
2025-11-08,E003,LED 9W pin (GREEN),Electrical,575,31,17825,11,5
2025-11-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,11,5
2025-11-08,P002,Valve socket 1/2,Plumbing,40,28,1120,11,5
2025-11-08,P003,Elbow socket 1/2,Plumbing,40,20,800,11,5
2025-11-08,O001,Caltex 20W50,Oil,1200,6,7200,11,5
2025-11-09,E001,13A Plug base (ACL),Electrical,650,12,7800,11,6
2025-11-09,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,11,6
2025-11-09,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,11,6
2025-11-09,P002,Valve socket 1/2,Plumbing,40,8,320,11,6
2025-11-09,O001,Caltex 20W50,Oil,1200,2,2400,11,6
2025-11-10,E001,13A Plug base (ACL),Electrical,650,31,20150,11,0
2025-11-10,E003,LED 9W pin (GREEN),Electrical,575,10,5750,11,0
2025-11-10,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,0
2025-11-10,P002,Valve socket 1/2,Plumbing,40,18,720,11,0
2025-11-10,P003,Elbow socket 1/2,Plumbing,40,22,880,11,0
2025-11-11,E001,13A Plug base (ACL),Electrical,650,20,13000,11,1
2025-11-11,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,11,1
2025-11-11,E003,LED 9W pin (GREEN),Electrical,575,11,6325,11,1
2025-11-11,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,11,1
2025-11-11,P002,Valve socket 1/2,Plumbing,40,29,1160,11,1
2025-11-11,P003,Elbow socket 1/2,Plumbing,40,26,1040,11,1
2025-11-11,O001,Caltex 20W50,Oil,1200,4,4800,11,1
2025-11-12,E001,13A Plug base (ACL),Electrical,650,12,7800,11,2
2025-11-12,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,11,2
2025-11-12,E003,LED 9W pin (GREEN),Electrical,575,30,17250,11,2
2025-11-12,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,2
2025-11-12,P002,Valve socket 1/2,Plumbing,40,19,760,11,2
2025-11-12,P003,Elbow socket 1/2,Plumbing,40,9,360,11,2
2025-11-12,O001,Caltex 20W50,Oil,1200,1,1200,11,2
2025-11-13,E001,13A Plug base (ACL),Electrical,650,20,13000,11,3
2025-11-13,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,11,3
2025-11-13,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,3
2025-11-13,P002,Valve socket 1/2,Plumbing,40,15,600,11,3
2025-11-13,O001,Caltex 20W50,Oil,1200,6,7200,11,3
2025-11-14,E001,13A Plug base (ACL),Electrical,650,10,6500,11,4
2025-11-14,E002,1 GANG Switch (KEVILTON),Electrical,320,9,2880,11,4
2025-11-14,E003,LED 9W pin (GREEN),Electrical,575,12,6900,11,4
2025-11-14,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,4
2025-11-14,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,10,3300,11,4
2025-11-14,P002,Valve socket 1/2,Plumbing,40,25,1000,11,4
2025-11-14,O001,Caltex 20W50,Oil,1200,10,12000,11,4
2025-11-15,E001,13A Plug base (ACL),Electrical,650,11,7150,11,5
2025-11-15,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,11,5
2025-11-15,E003,LED 9W pin (GREEN),Electrical,575,15,8625,11,5
2025-11-15,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,5
2025-11-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,9,2970,11,5
2025-11-15,P002,Valve socket 1/2,Plumbing,40,6,240,11,5
2025-11-15,P003,Elbow socket 1/2,Plumbing,40,8,320,11,5
2025-11-15,O001,Caltex 20W50,Oil,1200,6,7200,11,5
2025-11-16,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,11,6
2025-11-16,E003,LED 9W pin (GREEN),Electrical,575,8,4600,11,6
2025-11-16,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,6
2025-11-16,P002,Valve socket 1/2,Plumbing,40,11,440,11,6
2025-11-16,P003,Elbow socket 1/2,Plumbing,40,8,320,11,6
2025-11-16,O001,Caltex 20W50,Oil,1200,10,12000,11,6
2025-11-17,E001,13A Plug base (ACL),Electrical,650,26,16900,11,0
2025-11-17,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,11,0
2025-11-17,E004,MCB enclosure 18 way,Electrical,2800,2,5600,11,0
2025-11-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,9,2970,11,0
2025-11-17,P002,Valve socket 1/2,Plumbing,40,16,640,11,0
2025-11-17,P003,Elbow socket 1/2,Plumbing,40,15,600,11,0
2025-11-17,O001,Caltex 20W50,Oil,1200,1,1200,11,0
2025-11-18,E002,1 GANG Switch (KEVILTON),Electrical,320,21,6720,11,1
2025-11-18,E003,LED 9W pin (GREEN),Electrical,575,15,8625,11,1
2025-11-18,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,1
2025-11-18,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,11,1
2025-11-18,P002,Valve socket 1/2,Plumbing,40,11,440,11,1
2025-11-18,P003,Elbow socket 1/2,Plumbing,40,9,360,11,1
2025-11-18,O001,Caltex 20W50,Oil,1200,8,9600,11,1
2025-11-19,E001,13A Plug base (ACL),Electrical,650,21,13650,11,2
2025-11-19,E003,LED 9W pin (GREEN),Electrical,575,6,3450,11,2
2025-11-19,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,2
2025-11-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,11,2
2025-11-19,P002,Valve socket 1/2,Plumbing,40,10,400,11,2
2025-11-19,P003,Elbow socket 1/2,Plumbing,40,26,1040,11,2
2025-11-19,O001,Caltex 20W50,Oil,1200,5,6000,11,2
2025-11-20,E001,13A Plug base (ACL),Electrical,650,9,5850,11,3
2025-11-20,E004,MCB enclosure 18 way,Electrical,2800,2,5600,11,3
2025-11-20,P002,Valve socket 1/2,Plumbing,40,18,720,11,3
2025-11-20,P003,Elbow socket 1/2,Plumbing,40,11,440,11,3
2025-11-20,O001,Caltex 20W50,Oil,1200,9,10800,11,3
2025-11-21,E001,13A Plug base (ACL),Electrical,650,18,11700,11,4
2025-11-21,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,11,4
2025-11-21,E003,LED 9W pin (GREEN),Electrical,575,24,13800,11,4
2025-11-21,E004,MCB enclosure 18 way,Electrical,2800,2,5600,11,4
2025-11-21,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,11,4
2025-11-21,P002,Valve socket 1/2,Plumbing,40,10,400,11,4
2025-11-21,P003,Elbow socket 1/2,Plumbing,40,10,400,11,4
2025-11-21,O001,Caltex 20W50,Oil,1200,5,6000,11,4
2025-11-22,E001,13A Plug base (ACL),Electrical,650,25,16250,11,5
2025-11-22,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,11,5
2025-11-22,E003,LED 9W pin (GREEN),Electrical,575,16,9200,11,5
2025-11-22,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,5
2025-11-22,P002,Valve socket 1/2,Plumbing,40,19,760,11,5
2025-11-22,P003,Elbow socket 1/2,Plumbing,40,15,600,11,5
2025-11-22,O001,Caltex 20W50,Oil,1200,4,4800,11,5
2025-11-23,E001,13A Plug base (ACL),Electrical,650,18,11700,11,6
2025-11-23,E003,LED 9W pin (GREEN),Electrical,575,16,9200,11,6
2025-11-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,11,6
2025-11-23,P002,Valve socket 1/2,Plumbing,40,18,720,11,6
2025-11-23,P003,Elbow socket 1/2,Plumbing,40,30,1200,11,6
2025-11-23,O001,Caltex 20W50,Oil,1200,1,1200,11,6
2025-11-24,E001,13A Plug base (ACL),Electrical,650,31,20150,11,0
2025-11-24,E003,LED 9W pin (GREEN),Electrical,575,8,4600,11,0
2025-11-24,E004,MCB enclosure 18 way,Electrical,2800,1,2800,11,0
2025-11-24,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,11,0
2025-11-24,P002,Valve socket 1/2,Plumbing,40,16,640,11,0
2025-11-24,P003,Elbow socket 1/2,Plumbing,40,25,1000,11,0
2025-11-24,O001,Caltex 20W50,Oil,1200,9,10800,11,0
2025-11-25,E001,13A Plug base (ACL),Electrical,650,16,10400,11,1
2025-11-25,E002,1 GANG Switch (KEVILTON),Electrical,320,21,6720,11,1
2025-11-25,E003,LED 9W pin (GREEN),Electrical,575,29,16675,11,1
2025-11-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,11,1
2025-11-25,P002,Valve socket 1/2,Plumbing,40,19,760,11,1
2025-11-25,P003,Elbow socket 1/2,Plumbing,40,9,360,11,1
2025-11-26,E002,1 GANG Switch (KEVILTON),Electrical,320,30,9600,11,2
2025-11-26,E003,LED 9W pin (GREEN),Electrical,575,28,16100,11,2
2025-11-26,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,11,2
2025-11-26,P002,Valve socket 1/2,Plumbing,40,30,1200,11,2
2025-11-26,P003,Elbow socket 1/2,Plumbing,40,22,880,11,2
2025-11-26,O001,Caltex 20W50,Oil,1200,5,6000,11,2
2025-11-27,E001,13A Plug base (ACL),Electrical,650,20,13000,11,3
2025-11-27,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,11,3
2025-11-27,E003,LED 9W pin (GREEN),Electrical,575,12,6900,11,3
2025-11-27,E004,MCB enclosure 18 way,Electrical,2800,2,5600,11,3
2025-11-27,P002,Valve socket 1/2,Plumbing,40,26,1040,11,3
2025-11-27,P003,Elbow socket 1/2,Plumbing,40,6,240,11,3
2025-11-27,O001,Caltex 20W50,Oil,1200,6,7200,11,3
2025-11-28,E001,13A Plug base (ACL),Electrical,650,24,15600,11,4
2025-11-28,E002,1 GANG Switch (KEVILTON),Electrical,320,30,9600,11,4
2025-11-28,E003,LED 9W pin (GREEN),Electrical,575,25,14375,11,4
2025-11-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,11,4
2025-11-28,P002,Valve socket 1/2,Plumbing,40,8,320,11,4
2025-11-28,P003,Elbow socket 1/2,Plumbing,40,11,440,11,4
2025-11-29,E001,13A Plug base (ACL),Electrical,650,9,5850,11,5
2025-11-29,E002,1 GANG Switch (KEVILTON),Electrical,320,31,9920,11,5
2025-11-29,E003,LED 9W pin (GREEN),Electrical,575,16,9200,11,5
2025-11-29,E004,MCB enclosure 18 way,Electrical,2800,2,5600,11,5
2025-11-29,P002,Valve socket 1/2,Plumbing,40,14,560,11,5
2025-11-29,O001,Caltex 20W50,Oil,1200,1,1200,11,5
